,0.precision,0.recall,0.f1-score,0.support,1.precision,1.recall,1.f1-score,1.support,2.precision,2.recall,2.f1-score,2.support,accuracy,macro avg.precision,macro avg.recall,macro avg.f1-score,macro avg.support,weighted avg.precision,weighted avg.recall,weighted avg.f1-score,weighted avg.support,experiment,feats
12,0.9355704697986578,0.709775967413442,0.8071800810654313,982,0.2850877192982456,0.6018518518518519,0.3869047619047619,108,0.3021276595744681,0.6016949152542372,0.4022662889518413,118,0.6895695364238411,0.5075952828904571,0.6377742448398437,0.5321170439740115,1208,0.8155386911061918,0.6895695364238411,0.7300529602552028,1208,experiment_2__model:LogisticRegression__context:False__label_config:ternary,experiment_2__model:LogisticRegression__context:False__label_config:ternary
13,0.9771812080536912,0.6728280961182994,0.7969348659003832,1082,0.19736842105263158,0.6164383561643836,0.29900332225913623,73,0.1574468085106383,0.6981132075471698,0.2569444444444445,53,0.6705298013245033,0.44399881253898704,0.6624598866099509,0.4509608775346546,1208,0.8940915916407285,0.6705298013245033,0.7431529991595092,1208,experiment_2__model:MultinomialNB__context:False__label_config:ternary,experiment_2__model:MultinomialNB__context:False__label_config:ternary
14,0.9288590604026845,0.6947791164658634,0.7949454336588168,996,0.24561403508771928,0.5714285714285714,0.34355828220858897,98,0.2680851063829787,0.5526315789473685,0.36103151862464183,114,0.6713576158940397,0.4808527339577942,0.6062797556139344,0.49984507816401585,1208,0.8110724352047433,0.6713576158940397,0.7173774476025102,1208,experiment_2__model:SVM__context:False__label_config:ternary,experiment_2__model:SVM__context:False__label_config:ternary
15,0.8281879194630872,0.7478787878787879,0.7859872611464969,825,0.4342105263157895,0.526595744680851,0.4759615384615385,188,0.37872340425531914,0.4564102564102564,0.41395348837209306,195,0.6663907284768212,0.5470406166780653,0.5769615963232985,0.5586340959933761,1208,0.6943192684885784,0.6663907284768212,0.6776831042294597,1208,experiment_2__model:SGDClassifier__context:False__label_config:ternary,experiment_2__model:SGDClassifier__context:False__label_config:ternary
16,0.9006711409395973,0.7365532381997805,0.8103864734299516,911,0.34649122807017546,0.5851851851851851,0.43526170798898073,135,0.4,0.5802469135802469,0.473551637279597,162,0.6986754966887417,0.5490541230032576,0.6339951123217374,0.5730666062328431,1208,0.7715957989945751,0.6986754966887417,0.7232928585368319,1208,experiment_2__model:RandomForest__context:False__label_config:ternary,experiment_2__model:RandomForest__context:False__label_config:ternary
17,0.9516778523489933,0.6765267175572519,0.7908533184606804,1048,0.21929824561403508,0.6097560975609756,0.32258064516129026,82,0.19148936170212766,0.5769230769230769,0.28753993610223644,78,0.6655629139072847,0.4541551532217187,0.6210686306804348,0.46699129990806904,1208,0.8528783241844882,0.6655629139072847,0.7265678854850939,1208,experiment_2__model:XGB__context:False__label_config:ternary,experiment_2__model:XGB__context:False__label_config:ternary
18,0.9932885906040269,0.6362854686156492,0.7756813417190775,1163,0.09210526315789473,0.8076923076923077,0.1653543307086614,26,0.06382978723404255,0.7894736842105263,0.11811023622047244,19,0.6423841059602649,0.38307454699865473,0.7444838201728278,0.35304863621607047,1208,0.9592732894636053,0.6423841059602649,0.7522025724386601,1208,experiment_2__model:LogisticRegression__context:True__label_config:ternary,experiment_2__model:LogisticRegression__context:True__label_config:ternary
19,1.0,0.6167218543046358,0.7629288274449565,1208,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6167218543046358,0.3333333333333333,0.20557395143487858,0.25430960914831885,1208,1.0,0.6167218543046358,0.7629288274449565,1208,experiment_2__model:MultinomialNB__context:True__label_config:ternary,experiment_2__model:MultinomialNB__context:True__label_config:ternary
20,1.0,0.6187707641196013,0.7644946126218573,1204,0.0043859649122807015,0.5,0.008695652173913044,2,0.00851063829787234,1.0,0.016877637130801686,2,0.6192052980132451,0.337632201070051,0.7062569213732005,0.2633559673088573,1208,0.996710093713924,0.6192052980132451,0.7620055133901702,1208,experiment_2__model:SVM__context:True__label_config:ternary,experiment_2__model:SVM__context:True__label_config:ternary
21,0.8348993288590604,0.7149425287356321,0.7702786377708979,870,0.39473684210526316,0.5454545454545454,0.4580152671755725,165,0.3021276595744681,0.41040462427745666,0.3480392156862745,173,0.6481788079470199,0.5105879435129306,0.5569338994892113,0.5254443735442483,1208,0.6984785431797466,0.6481788079470199,0.6671570515383909,1208,experiment_2__model:SGDClassifier__context:True__label_config:ternary,experiment_2__model:SGDClassifier__context:True__label_config:ternary
22,0.978523489932886,0.662125340599455,0.7898158179848321,1101,0.14912280701754385,0.6538461538461539,0.24285714285714283,52,0.1574468085106383,0.6727272727272727,0.25517241379310346,55,0.6622516556291391,0.4283643684870227,0.6628995890576271,0.42928179154502616,1208,0.905437353351908,0.6622516556291391,0.7419290312818644,1208,experiment_2__model:RandomForest__context:True__label_config:ternary,experiment_2__model:RandomForest__context:True__label_config:ternary
23,0.9557046979865772,0.6800382043935053,0.7946428571428571,1047,0.21929824561403508,0.6756756756756757,0.3311258278145695,74,0.2127659574468085,0.5747126436781609,0.3105590062111801,87,0.6721854304635762,0.4625896336824736,0.6434755079157806,0.4787758970562022,1208,0.8570873570076634,0.6721854304635762,0.7313849472079653,1208,experiment_2__model:XGB__context:True__label_config:ternary,experiment_2__model:XGB__context:True__label_config:ternary
24,0.9395973154362416,0.720164609053498,0.8153756552125802,972,0.3157894736842105,0.6206896551724138,0.41860465116279066,116,0.33191489361702126,0.65,0.4394366197183099,120,0.7036423841059603,0.5291005609124911,0.663618088075304,0.5578056420312268,1208,0.8193294344250313,0.7036423841059603,0.7399301910328715,1208,experiment_3__model:LogisticRegression__context:False__label_config:ternary,experiment_3__model:LogisticRegression__context:False__label_config:ternary
25,0.9852348993288591,0.6559428060768543,0.7875536480686696,1119,0.14912280701754385,0.6181818181818182,0.24028268551236745,55,0.09787234042553192,0.6764705882352942,0.17100371747211895,34,0.6548013245033113,0.4107433489239783,0.6501984041646555,0.399613350351052,1208,0.922191445620386,0.6548013245033113,0.7452832833493986,1208,experiment_3__model:MultinomialNB__context:False__label_config:ternary,experiment_3__model:MultinomialNB__context:False__label_config:ternary
26,0.9355704697986578,0.7054655870445344,0.8043854587420659,988,0.2675438596491228,0.5700934579439252,0.36417910447761187,107,0.2936170212765957,0.6106194690265486,0.396551724137931,113,0.6846026490066225,0.49891045024145875,0.628726171338336,0.5217054291192029,1208,0.816348957407107,0.6846026490066225,0.7272436607978905,1208,experiment_3__model:SVM__context:False__label_config:ternary,experiment_3__model:SVM__context:False__label_config:ternary
27,0.8348993288590604,0.7631901840490798,0.7974358974358974,815,0.4605263157894737,0.5172413793103449,0.4872389791183295,203,0.4,0.49473684210526314,0.44235294117647056,190,0.679635761589404,0.5651418815495113,0.5917228018215626,0.5756759392435659,1208,0.7035842674879117,0.679635761589404,0.6894592946976876,1208,experiment_3__model:SGDClassifier__context:False__label_config:ternary,experiment_3__model:SGDClassifier__context:False__label_config:ternary
28,0.9704697986577181,0.6776007497656982,0.7980132450331126,1067,0.16666666666666666,0.6129032258064516,0.26206896551724135,62,0.2297872340425532,0.6835443037974683,0.34394904458598724,79,0.6746688741721855,0.4556412331223127,0.6580160931232061,0.4680104183787804,1208,0.8807763244954306,0.6746688741721855,0.7408115751942823,1208,experiment_3__model:RandomForest__context:False__label_config:ternary,experiment_3__model:RandomForest__context:False__label_config:ternary
29,0.9557046979865772,0.6959921798631477,0.8054298642533937,1023,0.2412280701754386,0.6547619047619048,0.3525641025641026,84,0.24680851063829787,0.5742574257425742,0.34523809523809523,101,0.6829470198675497,0.48124709293343787,0.6416705034558756,0.5010773540185305,1208,0.8467522545608224,0.6829470198675497,0.7354629001371308,1208,experiment_3__model:XGB__context:False__label_config:ternary,experiment_3__model:XGB__context:False__label_config:ternary
30,0.9932885906040269,0.6429192006950478,0.7805907172995781,1151,0.10526315789473684,0.8,0.18604651162790697,30,0.08936170212765958,0.7777777777777778,0.16030534351145037,27,0.6498344370860927,0.39597115020880774,0.7402323261576086,0.3756475241463118,1208,0.9510313149664932,0.6498344370860927,0.7519615523472357,1208,experiment_3__model:LogisticRegression__context:True__label_config:ternary,experiment_3__model:LogisticRegression__context:True__label_config:ternary
31,1.0,0.6167218543046358,0.7629288274449565,1208,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6167218543046358,0.3333333333333333,0.20557395143487858,0.25430960914831885,1208,1.0,0.6167218543046358,0.7629288274449565,1208,experiment_3__model:MultinomialNB__context:True__label_config:ternary,experiment_3__model:MultinomialNB__context:True__label_config:ternary
32,1.0,0.6198003327787022,0.7652799178222908,1202,0.0,0.0,0.0,1,0.02127659574468085,1.0,0.04166666666666667,5,0.6208609271523179,0.3404255319148936,0.5399334442595674,0.26898219482965247,1208,0.9951211779625193,0.6208609271523179,0.7616513199964626,1208,experiment_3__model:SVM__context:True__label_config:ternary,experiment_3__model:SVM__context:True__label_config:ternary
33,0.8536912751677852,0.7194570135746606,0.7808471454880296,884,0.39035087719298245,0.5973154362416108,0.4721485411140584,149,0.3021276595744681,0.4057142857142857,0.3463414634146342,175,0.6589403973509934,0.5153899373117453,0.5741622451768523,0.5331123833389074,1208,0.7166371758076229,0.6589403973509934,0.6798251368667002,1208,experiment_3__model:SGDClassifier__context:True__label_config:ternary,experiment_3__model:SGDClassifier__context:True__label_config:ternary
34,0.9973154362416108,0.6248948696383515,0.7683557394002068,1189,0.03070175438596491,0.875,0.059322033898305086,8,0.0425531914893617,0.9090909090909091,0.08130081300813008,11,0.6291390728476821,0.35685679403897913,0.8029952595764202,0.302992862102214,1208,0.9822199940668427,0.629139072847682,0.7574038570870214,1208,experiment_3__model:RandomForest__context:True__label_config:ternary,experiment_3__model:RandomForest__context:True__label_config:ternary
35,0.959731543624161,0.6996086105675147,0.8092812676853424,1022,0.25877192982456143,0.6483516483516484,0.36990595611285265,91,0.23829787234042554,0.5894736842105263,0.3393939393939394,95,0.6870860927152318,0.4856004485963827,0.6458113143765631,0.5061937210640448,1208,0.8501922028727384,0.6870860927152318,0.7392295710456239,1208,experiment_3__model:XGB__context:True__label_config:ternary,experiment_3__model:XGB__context:True__label_config:ternary
36,0.9422818791946309,0.7207392197125256,0.8167539267015707,974,0.31140350877192985,0.6283185840707964,0.4164222873900293,113,0.33617021276595743,0.6528925619834711,0.44382022471910115,121,0.7052980132450332,0.5299518669108394,0.6673167885889311,0.5589988129369003,1208,0.8225560782876485,0.7052980132450332,0.7419505714183894,1208,experiment_4__model:LogisticRegression__context:False__label_config:ternary,experiment_4__model:LogisticRegression__context:False__label_config:ternary
